********************************************************************************

                  This is the radiation.data file (fort.4)
                             for NEQAIRv14.0

 Free-Free data are not listed here but are in data statements in sub. ffdata.
********************************************************************************
Comments and references for atomic N
As many lines as needed.
read format(e10.0,2e6.0,e7.0,e9.0,e10.0,e10.0,1x,a4,a3,1x,a4,a3,2e3.0)
EeeeeeeeeeFfffffFfffffFffffffFffffffffEeeeeeeeeeFfffffffffxAaaaAaaxAaaaAaaFffFff
********************************************************************************
                            Atomic Lines for:
N
(Stark Gam & exp)   gl     gu    Eu       Aul      lambda    lower   upper QSS l u 
 0.000E+00 0.000   4.0    6.0 119210.0  0.352E+07   1106.55  2p3 2P  4s  2D  3. 22.
 2.910E-04 0.300   4.0    2.0  88170.6  0.151E+09   1134.16  2p3 4S  2p4 4P  1.  5.
 2.910E-04 0.300   4.0    4.0  88151.2  0.149E+09   1134.42  2p3 4S  2p4 4P  1.  5.
 2.910E-04 0.300   4.0    6.0  88107.3  0.144E+09   1134.98  2p3 4S  2p4 4P  1.  5.
 0.000E+00 0.000   4.0    4.0  86220.5  0.494E+05   1159.82  2p3 4S  3s  2P  1.  5.
 0.000E+00 0.000   4.0    2.0  86137.4  0.272E+05   1160.94  2p3 4S  3s  2P  1.  5.
 3.052E-03 0.225   6.0    6.0 105143.7  0.325E+08   1163.88  2p3 2D  3d  2D  2. 10.
 3.052E-03 0.225   4.0    6.0 105143.7  0.253E+06   1164.00  2p3 2D  3d  2D  2. 10.
 3.052E-03 0.225   6.0    4.0 105119.9  0.298E+07   1164.21  2p3 2D  3d  2D  2. 10.
 3.052E-03 0.225   4.0    4.0 105119.9  0.282E+08   1164.33  2p3 2D  3d  2D  2. 10.
 0.000E+00 0.000   6.0    8.0 105017.6  0.169E+07   1165.59  2p3 2D  3d  4D  2.  9.
 0.000E+00 0.000   6.0    6.0 105008.5  0.831E+05   1165.72  2p3 2D  3d  4D  2.  9.
 0.000E+00 0.000   4.0    6.0 105008.5  0.199E+06   1165.84  2p3 2D  3d  4D  2.  9.
 0.000E+00 0.000   6.0    4.0 104996.3  0.243E+05   1165.88  2p3 2D  3d  4D  2.  9.
 0.000E+00 0.000   4.0    4.0 104996.3  0.679E+05   1166.00  2p3 2D  3d  4D  2.  9.
 0.000E+00 0.000   4.0    2.0 104984.4  0.840E+04   1166.16  2p3 2D  3d  4D  2.  9.
 5.273E-03 0.224   6.0    8.0 104881.4  0.110E+09   1167.45  2p3 2D  3d  2F  2. 10.
 0.000E+00 0.000   4.0    2.0 104886.1  0.500E+03   1167.50  2p3 2D  3d  4P  2.  9.
 0.000E+00 0.000   6.0    4.0 104859.7  0.117E+05   1167.74  2p3 2D  3d  4P  2.  9.
 0.000E+00 0.000   4.0    4.0 104859.7  0.703E+05   1167.86  2p3 2D  3d  4P  2.  9.
 0.000E+00 0.000   6.0    6.0 104825.1  0.130E+07   1168.22  2p3 2D  3d  4P  2.  9.
 5.273E-03 0.000   4.0    6.0 104825.1  0.124E+08   1168.33  2p3 2D  3d  4P  2.  9.
 5.273E-03 0.224   6.0    6.0 104810.4  0.338E+07   1168.42  2p3 2D  3d  2F  2. 10.
 0.000E+00 0.224   4.0    6.0 104810.4  0.932E+08   1168.54  2p3 2D  3d  2F  2. 10.
 0.000E+00 0.000   6.0    8.0 104717.0  0.279E+07   1169.69  2p3 2D  3d  4F  2.  9.
 0.000E+00 0.000   6.0    6.0 104683.1  0.303E+06   1170.16  2p3 2D  3d  4F  2.  9.
 0.000E+00 0.000   4.0    6.0 104683.1  0.306E+07   1170.28  2p3 2D  3d  4F  2.  9.
 0.000E+00 0.000   6.0    4.0 104664.1  0.491E+05   1170.42  2p3 2D  3d  4F  2.  9.
 0.000E+00 0.000   4.0    4.0 104664.1  0.111E+06   1170.54  2p3 2D  3d  4F  2.  9.
 0.000E+00 0.000   4.0    2.0 104654.0  0.586E+07   1170.67  2p3 2D  3d  2P  2. 10.
 0.000E+00 0.000   6.0    4.0 104615.5  0.125E+08   1171.08  2p3 2D  3d  2P  2. 10.
 0.000E+00 0.000   4.0    4.0 104615.5  0.393E+06   1171.20  2p3 2D  3d  2P  2. 10.
 6.794E-03 0.209   6.0    4.0 104221.6  0.852E+08   1176.51  2p3 2D  4s  2P  2.  8.
 6.794E-03 0.209   4.0    4.0 104221.6  0.991E+07   1176.63  2p3 2D  4s  2P  2.  8.
 6.794E-03 0.209   4.0    2.0 104144.8  0.103E+09   1177.70  2p3 2D  4s  2P  2.  8.
 0.000E+00 0.000   6.0    6.0 103735.5  0.188E+04   1183.28  2p3 2D  4s  4P  2.  8.
 0.000E+00 0.000   4.0    6.0 103735.5  0.216E+03   1183.40  2p3 2D  4s  4P  2.  8.
 0.000E+00 0.000   6.0    4.0 103667.2  0.245E+06   1184.24  2p3 2D  4s  4P  2.  8.
 0.000E+00 0.000   4.0    4.0 103667.2  0.334E+05   1184.36  2p3 2D  4s  4P  2.  8.
 0.000E+00 0.000   4.0    2.0 103622.5  0.178E+06   1184.98  2p3 2D  4s  4P  2.  8.
 0.000E+00 0.000   4.0    6.0 112945.8  0.248E+08   1188.97  2p3 2P  5d  2D  3. 16.
 0.000E+00 0.000   2.0    4.0 112927.1  0.207E+08   1189.23  2p3 2P  5d  2D  3. 16.
 0.000E+00 0.000   4.0    4.0 112927.1  0.413E+07   1189.23  2p3 2P  5d  2D  3. 16.
 0.000E+00 0.000   2.0    2.0 112807.6  0.146E+08   1190.92  2p3 2P  5d  2P  3. 16.
 0.000E+00 0.000   4.0    2.0 112807.6  0.730E+07   1190.93  2p3 2P  5d  2P  3. 16.
 0.000E+00 0.000   2.0    4.0 112801.0  0.365E+07   1191.01  2p3 2P  5d  2P  3. 16.
 0.000E+00 0.000   4.0    4.0 112801.0  0.182E+08   1191.02  2p3 2P  5d  2P  3. 16.
 7.765E-04 0.196   4.0    6.0  83364.6  0.407E+09   1199.55  2p3 4S  3s  4P  1.  4.
 7.765E-04 0.196   4.0    4.0  83317.8  0.403E+09   1200.22  2p3 4S  3s  4P  1.  4.
 7.765E-04 0.196   4.0    2.0  83284.1  0.400E+09   1200.71  2p3 4S  3s  4P  1.  4.
 0.000E+00 0.000   4.0    6.0 110470.2  0.441E+08   1225.03  2p3 2P  4d  2D  3. 13.
 0.000E+00 0.000   2.0    4.0 110447.0  0.367E+08   1225.37  2p3 2P  4d  2D  3. 13.
 0.000E+00 0.000   4.0    4.0 110447.0  0.734E+07   1225.37  2p3 2P  4d  2D  3. 13.
 0.000E+00 0.000   2.0    2.0 110245.2  0.270E+08   1228.41  2p3 2P  4d  2P  3. 13.
 0.000E+00 0.000   4.0    2.0 110245.2  0.135E+08   1228.41  2p3 2P  4d  2P  3. 13.
 0.000E+00 0.000   2.0    4.0 110220.1  0.676E+07   1228.79  2p3 2P  4d  2P  3. 13.
 0.000E+00 0.000   4.0    4.0 110220.1  0.338E+08   1228.79  2p3 2P  4d  2P  3. 13.
 8.145E-04 0.199   6.0    4.0  99663.9  0.333E+08   1243.17  2p3 2D  3s  2D  2. 99.
 8.145E-04 0.199   6.0    6.0  99663.4  0.322E+09   1243.18  2p3 2D  3s  2D  2. 99.
 8.145E-04 0.199   4.0    4.0  99663.9  0.310E+09   1243.31  2p3 2D  3s  2D  2. 99.
 3.792E-03 0.199   4.0    6.0  99663.4  0.236E+08   1243.31  2p3 2D  3s  2D  2. 99.
 3.792E-03 0.227   4.0    6.0 105143.7  0.768E+08   1310.54  2p3 2P  3d  2D  3. 10.
 3.792E-03 0.227   2.0    4.0 105119.9  0.605E+08   1310.94  2p3 2P  3d  2D  3. 10.
 0.000E+00 0.227   4.0    4.0 105119.9  0.175E+08   1310.95  2p3 2P  3d  2D  3. 10.
 0.000E+00 0.000   4.0    6.0 105008.5  0.553E+05   1312.87  2p3 2P  3d  4D  3.  9.
 0.000E+00 0.000   2.0    4.0 104996.3  0.279E+06   1313.07  2p3 2P  3d  4D  3.  9.
 0.000E+00 0.000   4.0    4.0 104996.3  0.766E+04   1313.08  2p3 2P  3d  4D  3.  9.
 0.000E+00 0.000   2.0    2.0 104984.4  0.237E+06   1313.28  2p3 2P  3d  4D  3.  9.
 0.000E+00 0.000   4.0    2.0 104984.4  0.115E+06   1313.28  2p3 2P  3d  4D  3.  9.
 0.000E+00 0.000   2.0    2.0 104886.1  0.114E+06   1314.97  2p3 2P  3d  4P  3.  9.
 0.000E+00 0.000   4.0    2.0 104886.1  0.683E+05   1314.98  2p3 2P  3d  4P  3.  9.
 0.000E+00 0.000   2.0    4.0 104859.7  0.365E+06   1315.43  2p3 2P  3d  4P  3.  9.
 0.000E+00 0.000   4.0    4.0 104859.7  0.740E+05   1315.44  2p3 2P  3d  4P  3.  9.
 0.000E+00 0.000   4.0    6.0 104825.1  0.106E+06   1316.04  2p3 2P  3d  4P  3.  9.
 2.474E-03 0.236   4.0    6.0 104810.4  0.112E+07   1316.29  2p3 2P  3d  2F  3. 10.
 0.000E+00 0.000   4.0    6.0 104683.1  0.136E+05   1318.50  2p3 2P  3d  4F  3.  9.
 0.000E+00 0.000   2.0    4.0 104664.1  0.145E+04   1318.82  2p3 2P  3d  4F  3.  9.
 0.000E+00 0.000   4.0    4.0 104664.1  0.100E+07   1318.83  2p3 2P  3d  4F  3.  9.
 3.979E-03 0.236   2.0    2.0 104654.0  0.459E+08   1319.00  2p3 2P  3d  2P  3. 10.
 3.979E-03 0.236   4.0    2.0 104654.0  0.228E+08   1319.01  2p3 2P  3d  2P  3. 10.
 3.979E-03 0.236   2.0    4.0 104615.5  0.170E+08   1319.67  2p3 2P  3d  2P  3. 10.
 3.979E-03 0.236   4.0    4.0 104615.5  0.576E+08   1319.68  2p3 2P  3d  2P  3. 10.
 6.201E-03 0.209   2.0    4.0 104221.6  0.972E+06   1326.56  2p3 2P  4s  2P  3.  8.
 6.201E-03 0.209   4.0    4.0 104221.6  0.671E+07   1326.57  2p3 2P  4s  2P  3.  8.
 6.201E-03 0.209   2.0    2.0 104144.8  0.947E+07   1327.92  2p3 2P  4s  2P  3.  8.
 6.201E-03 0.209   4.0    2.0 104144.8  0.443E+07   1327.92  2p3 2P  4s  2P  3.  8.
 0.000E+00 0.000   4.0    6.0 103735.5  0.325E+03   1335.18  2p3 2P  4s  4P  3.  8.
 0.000E+00 0.000   2.0    4.0 103667.2  0.102E+05   1336.39  2p3 2P  4s  4P  3.  8.
 0.000E+00 0.000   4.0    4.0 103667.2  0.593E+05   1336.40  2p3 2P  4s  4P  3.  8.
 0.000E+00 0.000   2.0    2.0 103622.5  0.316E+05   1337.19  2p3 2P  4s  4P  3.  8.
 1.254E-03 0.194   2.0    4.0  99663.9  0.446E+08   1411.93  2p3 2P  3s  2D  3. 99.
 1.254E-03 0.194   4.0    4.0  99663.9  0.101E+08   1411.94  2p3 2P  3s  2D  3. 99.
 1.254E-03 0.194   4.0    6.0  99663.4  0.534E+08   1411.95  2p3 2P  3s  2D  3. 99.
 1.423E-03 0.197   6.0    4.0  86220.5  0.311E+09   1492.62  2p3 2D  3s  2P  2.  5.
 1.423E-03 0.197   4.0    4.0  86220.5  0.326E+08   1492.82  2p3 2D  3s  2P  2.  5.
 1.423E-03 0.197   4.0    2.0  86137.4  0.346E+09   1494.68  2p3 2D  3s  2P  2.  5.
 2.008E-03 0.197   2.0    4.0  86220.5  0.212E+08   1742.72  2p3 2P  3s  2P  3.  5.
 2.008E-03 0.197   4.0    4.0  86220.5  0.105E+09   1742.73  2p3 2P  3s  2P  3.  5.
 2.008E-03 0.197   2.0    2.0  86137.4  0.835E+08   1745.25  2p3 2P  3s  2P  3.  5.
 2.008E-03 0.197   4.0    2.0  86137.4  0.401E+08   1745.26  2p3 2P  3s  2P  3.  5.
 0.000E+00 0.000   4.0    4.0  28839.3  0.650E-02   3466.50  2p3 4S  2p3 2P  1.  3.
 0.000E+00 0.000   4.0    2.0  28838.9  0.260E-02   3466.54  2p3 4S  2p3 2P  1.  3.
 0.000E+00 0.000   2.0    4.0 112319.8  0.895E+06   3818.27  3s  2P  3p  2P  5. 99.
 0.000E+00 0.000   2.0    2.0 112294.0  0.370E+07   3822.03  3s  2P  3p  2P  5. 99.
 0.000E+00 0.000   4.0    4.0 112319.8  0.467E+07   3830.43  3s  2P  3p  2P  5. 99.
