********************************************************************************

                  This is the radiation.data file (fort.4)
                             for NEQAIRv14.0

Comments and references for N2+ 1-

August 2, 2008. Dinesh K. Prabhu, ELORET Corp.
Removed Christophe Laux's data from the original file and replaced with
data from Gilmore, F R, Laher, R R, and Espy, P J, "Franck-Condon factors,
r-centroids, electronic transition moments, and Einstein coefficients for many
nitrogen and oxygen band systems," J. Phys. Chem. Ref. Data, Vol.21, p.1005, 1992.
********************************************************************************
                  Upper Lower States
N2+ 1-              3    1           band                 write format
  vu   vl     qvv   re [atomic]  origin [Ang] (2f5.1,1x,1pe9.3,1x,e9.3,0pf12.3)
  2.0  6.0 1.000E+00 9.248E-02       0.000
  3.0  6.0 1.000E+00 9.257E-02       0.000
  4.0  6.0 1.000E+00 1.235E-02       0.000
  5.0  6.0 1.000E+00 8.282E-02       0.000
  6.0  6.0 1.000E+00 4.786E-02       0.000
  7.0  6.0 1.000E+00 8.107E-02       0.000
  8.0  6.0 1.000E+00 3.176E-02       0.000
  9.0  6.0 1.000E+00 1.083E-01       0.000
 10.0  6.0 1.000E+00 8.944E-02       0.000
 11.0  6.0 1.000E+00 4.063E-02       0.000
 12.0  6.0 1.000E+00 1.100E-02       0.000
 13.0  6.0 1.000E+00 1.608E-03       0.000
 14.0  6.0 1.000E+00 7.927E-05       0.000
 15.0  6.0 1.000E+00 9.552E-10       0.000
  0.0  7.0 1.000E+00 8.792E-03       0.000
  1.0  7.0 1.000E+00 3.203E-02       0.000
  2.0  7.0 1.000E+00 7.000E-02       0.000
  3.0  7.0 1.000E+00 9.629E-02       0.000
  4.0  7.0 1.000E+00 6.572E-02       0.000
  5.0  7.0 1.000E+00 2.632E-02       0.000
  6.0  7.0 1.000E+00 8.610E-02       0.000
  7.0  7.0 1.000E+00 1.326E-02       0.000
  8.0  7.0 1.000E+00 8.801E-02       0.000
  9.0  7.0 1.000E+00 1.621E-03       0.000
 10.0  7.0 1.000E+00 9.713E-02       0.000
 11.0  7.0 1.000E+00 9.578E-02       0.000
 12.0  7.0 1.000E+00 4.806E-02       0.000
 13.0  7.0 1.000E+00 1.391E-02       0.000
 14.0  7.0 1.000E+00 2.130E-03       0.000
 15.0  7.0 1.000E+00 1.043E-04       0.000
  0.0  8.0 1.000E+00 4.979E-03       0.000
  1.0  8.0 1.000E+00 1.989E-02       0.000
  2.0  8.0 1.000E+00 4.949E-02       0.000
  3.0  8.0 1.000E+00 8.316E-02       0.000
  4.0  8.0 1.000E+00 8.785E-02       0.000
  5.0  8.0 1.000E+00 3.266E-02       0.000
  6.0  8.0 1.000E+00 5.478E-02       0.000
  7.0  8.0 1.000E+00 7.541E-02       0.000
  8.0  8.0 1.000E+00 1.852E-02       0.000
  9.0  8.0 1.000E+00 8.418E-02       0.000
 10.0  8.0 1.000E+00 2.484E-02       0.000
 11.0  8.0 1.000E+00 8.226E-02       0.000
 12.0  8.0 1.000E+00 9.994E-02       0.000
 13.0  8.0 1.000E+00 5.517E-02       0.000
 14.0  8.0 1.000E+00 1.707E-02       0.000
 15.0  8.0 1.000E+00 2.728E-03       0.000
  0.0  9.0 1.000E+00 2.833E-03       0.000
  1.0  9.0 1.000E+00 1.220E-02       0.000
  2.0  9.0 1.000E+00 3.336E-02       0.000
  3.0  9.0 1.000E+00 6.459E-02       0.000
  4.0  9.0 1.000E+00 8.741E-02       0.000
  5.0  9.0 1.000E+00 6.940E-02       0.000
  6.0  9.0 1.000E+00 1.000E-14       0.000
  7.0  9.0 1.000E+00 7.108E-02       0.000
  8.0  9.0 1.000E+00 5.497E-02       0.000
  9.0  9.0 1.000E+00 4.416E-02       0.000
 10.0  9.0 1.000E+00 7.154E-02       0.000
